case_id,event_id,scenario,selected_strategy,predicted_delay_hours,actual_delay_hours,predicted_cost,actual_cost,covered_demand_rate,production_downtime_hours,lost_orders,customer_complaints,outcome_status,human_rating,lessons_learned,model_version,parameter_version,created_at
CASE-000408,EVT-000124,区域限电-上海-124,双供应商分单+安全库存锁定,48,72,287735.26,694803.94,0.5344,0,0,15,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-25T08:00:00+08:00
CASE-000409,EVT-000175,区域限电-苏州-175,双供应商分单+安全库存锁定,24,48,318037.06,592811.28,0.8775,0,0,17,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-02T08:00:00+08:00
CASE-000410,EVT-000153,运输节点中断-苏州-153,紧急采购+生产计划调整,6,6,600568.26,363706.69,0.9578,0,3,8,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-29T08:00:00+08:00
CASE-000411,EVT-000065,需求突增-青岛-065,接受短期停线+控制现金成本,12,12,573552.61,281991.07,0.8534,48,3,13,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-30T08:00:00+08:00
CASE-000412,EVT-000067,质量召回-东莞-067,铁路替代+延期交付,24,36,424531.43,896589.98,0.5571,0,1,10,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-17T08:00:00+08:00
CASE-000413,EVT-000115,区域限电-东莞-115,紧急采购+生产计划调整,0,6,411413.19,375825.25,0.7479,4,1,5,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-22T08:00:00+08:00
CASE-000414,EVT-000158,区域限电-青岛-158,紧急采购+生产计划调整,24,27,348245.23,827651.68,0.7059,24,0,16,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-07T08:00:00+08:00
CASE-000415,EVT-000159,区域限电-合肥-159,紧急采购+生产计划调整,12,24,625758.13,826053.05,0.8568,24,0,17,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-15T08:00:00+08:00
CASE-000416,EVT-000177,台风天气-上海-177,关键订单空运+备用供应商补货,6,0,475166.8,149534.17,0.9903,4,3,8,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-07T08:00:00+08:00
CASE-000417,EVT-000196,海关查验延误-天津-196,接受短期停线+控制现金成本,0,12,894092.72,646653.38,0.6536,12,0,2,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-21T08:00:00+08:00
CASE-000418,EVT-000130,海关查验延误-成都-130,接受短期停线+控制现金成本,72,72,869538.7,121638.39,0.7201,12,0,18,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-11T08:00:00+08:00
CASE-000419,EVT-000064,质量召回-天津-064,接受短期停线+控制现金成本,72,78,758091.88,1199561.84,0.602,0,1,14,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-22T08:00:00+08:00
CASE-000420,EVT-000130,海关查验延误-成都-130,紧急采购+生产计划调整,36,39,397043.21,119627.48,0.995,24,0,4,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-26T08:00:00+08:00
CASE-000421,EVT-000169,需求突增-东莞-169,接受短期停线+控制现金成本,6,9,613887.21,929163.09,0.5522,4,1,8,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-12T08:00:00+08:00
CASE-000422,EVT-000139,海关查验延误-天津-139,关键订单空运+备用供应商补货,0,0,640331.32,519418.59,0.8299,8,0,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-21T08:00:00+08:00
CASE-000423,EVT-000188,海关查验延误-上海-188,铁路替代+延期交付,48,48,53660.77,928704.53,0.9225,8,1,2,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-14T08:00:00+08:00
CASE-000424,EVT-000116,区域限电-东莞-116,库存重分配+客户分级沟通,72,75,120281.93,1050756.86,0.6258,48,0,14,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-11T08:00:00+08:00
CASE-000425,EVT-000195,区域限电-杭州-195,紧急采购+生产计划调整,12,12,411729.21,833481.68,0.6464,48,2,5,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-24T08:00:00+08:00
CASE-000426,EVT-000090,港口停运-武汉-090,关键订单空运+备用供应商补货,36,36,573899.52,653766.66,0.585,48,0,0,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-07T08:00:00+08:00
CASE-000427,EVT-000001,运输节点中断-武汉-001,接受短期停线+控制现金成本,48,48,804343.77,425695.87,0.7199,0,5,6,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-25T08:00:00+08:00
CASE-000428,EVT-000099,质量召回-宁波-099,双供应商分单+安全库存锁定,72,72,760917.97,1148155.82,0.6481,4,2,15,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-18T08:00:00+08:00
CASE-000429,EVT-000139,海关查验延误-天津-139,库存重分配+客户分级沟通,12,15,882538.87,195175.48,0.9798,0,1,18,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-17T08:00:00+08:00
CASE-000430,EVT-000013,台风天气-苏州-013,紧急采购+生产计划调整,6,30,854470.96,744011.73,0.5421,24,2,18,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-20T08:00:00+08:00
CASE-000431,EVT-000105,港口停运-天津-105,双供应商分单+安全库存锁定,36,60,784938.91,576335.2,0.8062,12,5,5,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-21T08:00:00+08:00
CASE-000432,EVT-000029,需求突增-武汉-029,双供应商分单+安全库存锁定,24,48,180201.55,511065.72,0.8073,48,1,11,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-31T08:00:00+08:00
CASE-000433,EVT-000166,区域限电-成都-166,接受短期停线+控制现金成本,48,48,164288.76,845188.95,0.8727,0,3,3,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-04T08:00:00+08:00
CASE-000434,EVT-000026,区域限电-青岛-026,接受短期停线+控制现金成本,36,36,678288.67,42680.85,0.8027,4,1,8,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-24T08:00:00+08:00
CASE-000435,EVT-000061,区域限电-成都-061,接受短期停线+控制现金成本,72,72,454230.42,791416.37,0.5321,12,0,10,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-19T08:00:00+08:00
CASE-000436,EVT-000236,质量召回-苏州-236,双供应商分单+安全库存锁定,36,39,540204.83,571645.77,0.9921,24,0,17,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-16T08:00:00+08:00
CASE-000437,EVT-000180,港口停运-成都-180,库存重分配+客户分级沟通,72,66,834928.25,772277.56,0.5401,8,2,0,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-10T08:00:00+08:00
CASE-000438,EVT-000187,质量召回-上海-187,库存重分配+客户分级沟通,0,24,856694.79,845009.61,0.545,0,1,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-05T08:00:00+08:00
CASE-000439,EVT-000058,海关查验延误-天津-058,关键订单空运+备用供应商补货,24,48,812615.99,785406.7,0.553,0,0,5,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-06T08:00:00+08:00
CASE-000440,EVT-000126,运输节点中断-杭州-126,库存重分配+客户分级沟通,12,12,300220.19,271616.0,0.6777,0,5,9,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-19T08:00:00+08:00
CASE-000441,EVT-000237,需求突增-苏州-237,紧急采购+生产计划调整,0,0,398675.1,153402.92,0.654,0,2,17,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-22T08:00:00+08:00
CASE-000442,EVT-000235,供应商停产-苏州-235,库存重分配+客户分级沟通,36,30,783294.3,668994.57,0.6418,0,1,1,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-01T08:00:00+08:00
CASE-000443,EVT-000164,需求突增-天津-164,双供应商分单+安全库存锁定,24,18,484439.74,431185.12,0.5815,12,0,16,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-19T08:00:00+08:00
CASE-000444,EVT-000055,需求突增-成都-055,铁路替代+延期交付,72,66,343455.94,216027.26,0.5337,0,0,1,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-16T08:00:00+08:00
CASE-000445,EVT-000030,供应商停产-武汉-030,紧急采购+生产计划调整,0,12,688455.23,131179.08,0.6389,0,3,0,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-14T08:00:00+08:00
CASE-000446,EVT-000236,质量召回-苏州-236,关键订单空运+备用供应商补货,12,24,803921.68,443209.58,0.8139,48,0,7,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-20T08:00:00+08:00
CASE-000447,EVT-000017,需求突增-杭州-017,接受短期停线+控制现金成本,6,30,552892.23,450130.88,0.9968,24,5,4,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-13T08:00:00+08:00
CASE-000448,EVT-000195,区域限电-杭州-195,接受短期停线+控制现金成本,36,30,846639.06,783122.7,0.915,12,1,5,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-26T08:00:00+08:00
CASE-000449,EVT-000079,海关查验延误-苏州-079,紧急采购+生产计划调整,72,75,757390.04,742648.19,0.5315,24,0,11,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-12T08:00:00+08:00
CASE-000450,EVT-000047,区域限电-杭州-047,铁路替代+延期交付,0,24,294774.1,404837.01,0.951,12,3,11,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-22T08:00:00+08:00
CASE-000451,EVT-000115,区域限电-东莞-115,接受短期停线+控制现金成本,12,6,363837.08,409736.98,0.9681,48,0,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-19T08:00:00+08:00
CASE-000452,EVT-000192,供应商停产-东莞-192,库存重分配+客户分级沟通,48,60,421024.93,218715.34,0.5944,0,5,13,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-17T08:00:00+08:00
CASE-000453,EVT-000018,台风天气-东莞-018,双供应商分单+安全库存锁定,72,72,758002.53,662869.39,0.6012,24,2,18,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-26T08:00:00+08:00
CASE-000454,EVT-000009,需求突增-成都-009,铁路替代+延期交付,24,48,668533.68,1152663.86,0.5938,48,0,11,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-26T08:00:00+08:00
CASE-000455,EVT-000058,海关查验延误-天津-058,紧急采购+生产计划调整,0,3,616135.86,63410.81,0.5572,0,3,0,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-16T08:00:00+08:00
CASE-000456,EVT-000075,台风天气-武汉-075,双供应商分单+安全库存锁定,36,39,218759.76,617388.5,0.5563,0,1,0,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-03T08:00:00+08:00
CASE-000457,EVT-000217,运输节点中断-天津-217,紧急采购+生产计划调整,6,6,355630.63,408317.42,0.6142,4,0,13,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-15T08:00:00+08:00
CASE-000458,EVT-000224,港口停运-天津-224,关键订单空运+备用供应商补货,0,6,550462.25,737531.39,0.8456,12,0,4,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-18T08:00:00+08:00
CASE-000459,EVT-000149,海关查验延误-上海-149,库存重分配+客户分级沟通,6,18,471006.28,520396.05,0.6642,12,0,12,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-12T08:00:00+08:00
CASE-000460,EVT-000106,需求突增-苏州-106,库存重分配+客户分级沟通,6,12,32919.4,725301.13,0.6735,24,1,18,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-11T08:00:00+08:00
CASE-000461,EVT-000075,台风天气-武汉-075,铁路替代+延期交付,48,42,633894.14,434466.88,0.9727,24,0,14,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-23T08:00:00+08:00
CASE-000462,EVT-000012,台风天气-青岛-012,铁路替代+延期交付,48,72,572150.38,191905.32,0.873,8,1,0,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-25T08:00:00+08:00
CASE-000463,EVT-000031,供应商停产-苏州-031,紧急采购+生产计划调整,12,18,122767.13,55668.91,0.8002,0,5,11,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-19T08:00:00+08:00
CASE-000464,EVT-000142,需求突增-宁波-142,接受短期停线+控制现金成本,36,36,701941.75,299303.32,0.7069,24,0,8,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-15T08:00:00+08:00
CASE-000465,EVT-000102,运输节点中断-杭州-102,双供应商分单+安全库存锁定,36,39,587269.27,277032.76,0.9562,12,3,6,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-18T08:00:00+08:00
CASE-000466,EVT-000009,需求突增-成都-009,铁路替代+延期交付,48,48,404017.9,152081.99,0.8296,0,3,14,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-19T08:00:00+08:00
CASE-000467,EVT-000013,台风天气-苏州-013,铁路替代+延期交付,6,6,281638.67,1031572.54,0.9177,0,2,16,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-03T08:00:00+08:00
CASE-000468,EVT-000099,质量召回-宁波-099,铁路替代+延期交付,36,48,682505.92,497132.79,0.8766,0,0,11,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-25T08:00:00+08:00
CASE-000469,EVT-000071,质量召回-苏州-071,接受短期停线+控制现金成本,6,30,622088.36,887896.84,0.6702,12,0,14,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-22T08:00:00+08:00
CASE-000470,EVT-000236,质量召回-苏州-236,紧急采购+生产计划调整,72,66,139765.92,1155105.78,0.6872,0,3,13,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-24T08:00:00+08:00
CASE-000471,EVT-000223,区域限电-合肥-223,双供应商分单+安全库存锁定,6,0,598608.17,413292.99,0.7035,0,0,13,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-21T08:00:00+08:00
CASE-000472,EVT-000193,区域限电-宁波-193,接受短期停线+控制现金成本,72,78,348852.04,91086.07,0.7482,24,0,0,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-20T08:00:00+08:00
CASE-000473,EVT-000035,质量召回-宁波-035,双供应商分单+安全库存锁定,0,0,273939.56,493399.31,0.7197,8,0,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-26T08:00:00+08:00
CASE-000474,EVT-000202,台风天气-武汉-202,铁路替代+延期交付,72,96,364300.57,951651.65,0.8013,12,3,0,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-07T08:00:00+08:00
CASE-000475,EVT-000039,台风天气-合肥-039,库存重分配+客户分级沟通,0,0,292520.68,400413.12,0.8899,12,0,17,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-22T08:00:00+08:00
CASE-000476,EVT-000019,需求突增-杭州-019,铁路替代+延期交付,24,24,453685.86,196130.95,0.6321,8,1,2,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-12T08:00:00+08:00
CASE-000477,EVT-000189,需求突增-武汉-189,关键订单空运+备用供应商补货,6,0,434647.7,1004025.55,0.6095,12,0,10,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-31T08:00:00+08:00
CASE-000478,EVT-000041,海关查验延误-武汉-041,库存重分配+客户分级沟通,36,30,403101.73,328593.56,0.6278,48,3,18,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-14T08:00:00+08:00
CASE-000479,EVT-000220,海关查验延误-杭州-220,接受短期停线+控制现金成本,0,0,605219.39,311969.3,0.8553,0,0,12,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-04T08:00:00+08:00
CASE-000480,EVT-000071,质量召回-苏州-071,紧急采购+生产计划调整,36,36,244364.82,568066.24,0.7938,0,2,15,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-18T08:00:00+08:00
CASE-000481,EVT-000055,需求突增-成都-055,双供应商分单+安全库存锁定,6,9,231992.23,862115.86,0.6271,4,3,11,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-08T08:00:00+08:00
CASE-000482,EVT-000105,港口停运-天津-105,库存重分配+客户分级沟通,24,24,88011.25,64163.71,0.778,12,2,3,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-14T08:00:00+08:00
CASE-000483,EVT-000222,质量召回-青岛-222,紧急采购+生产计划调整,72,96,82217.79,699760.53,0.5966,48,3,8,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-05T08:00:00+08:00
CASE-000484,EVT-000031,供应商停产-苏州-031,库存重分配+客户分级沟通,36,36,520112.48,208600.22,0.6346,8,0,0,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-25T08:00:00+08:00
CASE-000485,EVT-000054,运输节点中断-成都-054,双供应商分单+安全库存锁定,24,27,539739.01,1070256.73,0.9937,0,0,5,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-20T08:00:00+08:00
CASE-000486,EVT-000124,区域限电-上海-124,库存重分配+客户分级沟通,72,78,116856.13,223195.57,0.569,12,3,16,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-24T08:00:00+08:00
CASE-000487,EVT-000200,港口停运-苏州-200,关键订单空运+备用供应商补货,24,30,314257.12,1099991.92,0.5715,8,0,7,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-19T08:00:00+08:00
CASE-000488,EVT-000100,供应商停产-东莞-100,紧急采购+生产计划调整,0,24,447998.0,936026.96,0.7705,0,5,2,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-25T08:00:00+08:00
CASE-000489,EVT-000136,需求突增-宁波-136,库存重分配+客户分级沟通,72,72,463282.45,1194237.8,0.9023,48,0,6,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-01T08:00:00+08:00
CASE-000490,EVT-000084,运输节点中断-合肥-084,双供应商分单+安全库存锁定,72,96,30422.46,997809.75,0.8074,0,0,13,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-21T08:00:00+08:00
CASE-000491,EVT-000140,海关查验延误-上海-140,库存重分配+客户分级沟通,6,6,457730.41,498983.45,0.9613,8,3,18,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-26T08:00:00+08:00
CASE-000492,EVT-000067,质量召回-东莞-067,铁路替代+延期交付,48,48,419086.82,763811.94,0.6905,12,1,1,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-20T08:00:00+08:00
CASE-000493,EVT-000055,需求突增-成都-055,接受短期停线+控制现金成本,48,42,484469.88,47420.86,0.7101,24,0,18,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-23T08:00:00+08:00
CASE-000494,EVT-000074,质量召回-成都-074,接受短期停线+控制现金成本,72,75,231985.9,1022704.8,0.6637,0,0,17,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-21T08:00:00+08:00
CASE-000495,EVT-000143,质量召回-苏州-143,接受短期停线+控制现金成本,0,0,102677.94,1029115.64,0.7892,0,1,8,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-07T08:00:00+08:00
CASE-000496,EVT-000160,质量召回-宁波-160,双供应商分单+安全库存锁定,48,60,543000.2,479964.4,0.7919,0,5,7,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-21T08:00:00+08:00
CASE-000497,EVT-000029,需求突增-武汉-029,库存重分配+客户分级沟通,6,30,487039.1,623941.46,0.739,8,3,13,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-20T08:00:00+08:00
CASE-000498,EVT-000074,质量召回-成都-074,双供应商分单+安全库存锁定,6,6,345287.08,230250.27,0.5727,4,0,12,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-13T08:00:00+08:00
CASE-000499,EVT-000142,需求突增-宁波-142,紧急采购+生产计划调整,12,12,445395.04,918042.51,0.6683,8,1,2,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-09T08:00:00+08:00
CASE-000500,EVT-000173,港口停运-东莞-173,接受短期停线+控制现金成本,6,0,765296.67,638348.37,0.9724,0,0,4,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-30T08:00:00+08:00
CASE-000501,EVT-000234,质量召回-东莞-234,接受短期停线+控制现金成本,48,54,437198.92,205691.83,0.9751,48,3,14,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-30T08:00:00+08:00
CASE-000502,EVT-000135,供应商停产-青岛-135,库存重分配+客户分级沟通,24,48,478931.4,679962.71,0.6876,0,1,9,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-24T08:00:00+08:00
CASE-000503,EVT-000150,需求突增-苏州-150,铁路替代+延期交付,36,30,598612.91,369165.69,0.7145,0,0,4,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-30T08:00:00+08:00
CASE-000504,EVT-000230,运输节点中断-成都-230,库存重分配+客户分级沟通,0,3,490391.15,623939.36,0.8429,8,0,14,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-30T08:00:00+08:00
CASE-000505,EVT-000083,港口停运-上海-083,紧急采购+生产计划调整,12,12,556142.08,391744.96,0.8683,0,5,17,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-10T08:00:00+08:00
CASE-000506,EVT-000208,海关查验延误-苏州-208,紧急采购+生产计划调整,24,36,513977.51,596705.06,0.8132,8,0,6,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-24T08:00:00+08:00
CASE-000507,EVT-000196,海关查验延误-天津-196,铁路替代+延期交付,48,48,845366.12,177362.87,0.7604,4,0,14,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-07T08:00:00+08:00
CASE-000508,EVT-000112,供应商停产-东莞-112,紧急采购+生产计划调整,24,30,416396.58,1034443.04,0.6502,0,0,1,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-02T08:00:00+08:00
CASE-000509,EVT-000137,港口停运-青岛-137,接受短期停线+控制现金成本,12,12,639925.45,121747.91,0.5453,48,0,5,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-13T08:00:00+08:00
CASE-000510,EVT-000217,运输节点中断-天津-217,接受短期停线+控制现金成本,72,84,743827.04,83239.36,0.8106,48,3,14,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-01T08:00:00+08:00
